time,open,high,low,close,Volume,Volume MA,%K,%D,RSI
1489449600,1235.4317525,1255.44817771,1222.26986762,1243.39464395,40828.28145166,61287.50014669483,71.38327316969158,68.2640328128831,59.054726767175424
1489536000,1243.46588567,1258.91755517,1241.75602699,1257.03624717,36901.86968173,59950.59861455633,76.51485821063066,72.18207989607937,60.3596343903718
1489622400,1257.59798715,1257.59798715,1126.64638773,1169.95445893,116040.48442629,60161.629130910835,43.75715410035014,63.885095160224154,49.51204028520621
1489708800,1169.05860544,1169.05860544,1064.6179371,1070.14304458,144650.39807692,65265.82504482934,6.210924926750479,42.160979079243795,40.52278582241214
1489795200,1069.3351786,1096.3643081,940.0278202,966.26059349,192336.63498106,73302.23342986134,6.913542468323321,18.960540498474682,33.67084597983367
1489881600,966.65060696,1058.83521422,966.62172029,1018.12289965,95058.55775242,76420.81828330833,20.58164580526735,11.235371066780418,39.19829009011468
1489968000,1016.08114558,1050.60857321,1012.87677398,1037.93801037,56448.33445869,76894.72208359532,25.803838974201966,17.766342415930914,41.213978205531156
1490054400,1038.14802477,1117.3421588,1037.54338881,1113.14735564,80802.52204072,78516.13222465482,45.62496107939492,30.670148619621447,48.22935648134007
1490140800,1113.70186873,1113.70186873,989.95321621,1036.23174982,104265.00966128,80588.49843643582,25.354160831367306,32.260986961654766,42.626790302401574
1490227200,1037.60780564,1052.56637728,1015.1819924,1028.99284171,47964.70258476,80028.83766317283,23.44637555493018,31.475165821897505,42.13074882948447
1490313600,1028.72159301,1031.59120255,922.54880656,931.32276845,122697.0445587,84156.08016376382,2.6084355119960647,17.136323966097887,36.03732921537531
1490400000,929.01399543,965.61311632,889.73163399,957.76899992,114871.76872061,88644.63104037833,18.429025059389474,14.827945375438611,38.625751098523764
1490486400,958.59314391,999.38524803,941.27216844,963.99796125,74320.096328,91016.86430104033,20.116240354623596,13.717900308669748,39.24933661733771
1490572800,964.61428861,1042.09580257,956.37261622,1039.40899337,76553.75833867,90453.27522819732,40.54254260335767,26.362602672456948,46.35555458372529
1490659200,1039.01772098,1064.45138871,1015.77329388,1042.96001643,66442.77244285,88667.04828291883,41.504394845352756,34.054392601111374,46.67188939574262
1490745600,1042.51676158,1057.32463837,1007.50309137,1038.24266624,60790.747114,88822.54642525132,40.37092030142984,40.805952583380126,46.281445666593605
1490832000,1039.04878541,1049.97409311,1022.72858988,1035.40769901,66837.65175245,83099.15134008681,52.15252371218875,44.675946286323814,46.03221609995056
1490918400,1035.50848391,1085.01190232,1035.32418649,1076.29139638,78794.54987902,83588.75591483382,81.9644709073679,58.16263830699554,50.19737598254184
1491004800,1076.31656373,1101.00236519,1066.6302749,1087.27412626,49146.39509939,83995.31080198631,86.78970027194497,73.63556496383391,51.2850632769913
1491091200,1087.06320323,1107.9056278,1074.52471113,1092.96156054,52750.34538753,83925.09623683731,89.28845742948306,86.01420953626534,51.87126494478188
1491177600,1093.61721488,1155.83051069,1092.99627711,1146.68293097,78064.59713724,85786.91202111632,96.56233809272594,90.88016526471802,57.120004388857794
1491264000,1146.84902998,1161.04712046,1121.77987198,1139.91478077,61564.8733383,87020.06220394482,92.21115611019992,92.68731721080302,56.287153144456134
1491350400,1140.45528976,1142.5489046,1110.90534104,1132.55653256,55998.25740017,84017.95085263882,89.49909263541052,92.75752894611215,55.34238293490737
1491436800,1132.62746266,1199.11154204,1132.62746266,1190.6191267,78441.6012139,80707.51100948782,97.25502040726332,92.98842305095796,60.91696006469203
1491523200,1190.28098727,1199.71124659,1173.94320266,1188.31420583,52718.900044,73726.62426263481,96.3232934371375,94.35913549327047,60.59359924151788
1491609600,1188.35298671,1196.93366322,1168.14482235,1183.71299403,26946.32462814,70321.01260642082,93.80966196191329,95.79599193543807,59.909925582855976
1491696000,1183.71319598,1216.5971512,1175.25405637,1206.45971354,39295.10242807,69463.35100488983,96.10434978362848,95.41243506089313,62.181651276567756
1491782400,1206.4650658,1218.02554831,1198.28879144,1208.73429972,33004.11661277,67073.43073349232,95.5865760237408,95.16686258976091,62.41102718035725
1491868800,1208.4780458,1229.86074968,1199.85040905,1219.94441913,30328.73312711,63376.61690678381,95.54036922975,95.74376501237315,63.583325234526505
1491955200,1220.14816246,1224.20090816,1209.73823518,1214.18738925,33697.05428864,62663.234491977804,92.43315936784819,94.52003487377971,62.50520621769665
1492041600,1214.91565707,1218.32263291,1150.14155693,1172.99207659,55903.26337998,59323.545433041814,70.76710302810395,86.24687720856743,55.28183515828402
1492128000,1173.28677245,1192.69553011,1160.87198721,1176.94713768,40965.06584031,55628.21028902681,67.58349684927626,76.92791974840952,55.80984177517756
1492214400,1176.5966981,1194.55577364,1167.35639402,1175.28354839,23259.54349545,53075.18264739931,64.86507458317055,67.73855815351696,55.51293018746278
1492300800,1174.81174802,1187.05087619,1172.68503593,1181.63635661,14880.93958396,49991.54170966381,64.76485667576331,65.73780936940342,56.465408599890466
1492387200,1182.29373993,1204.20219177,1178.52649415,1194.78083584,36862.49084442,48512.52762974231,70.51003040461667,66.71332055451688,58.44774894133225
1492473600,1194.93966312,1223.26747199,1194.01931845,1219.96090402,37887.07093196,47367.34382064031,91.67768345030841,75.65085684356283,62.01590417270298
1492560000,1219.98081015,1224.66427667,1211.70339976,1223.79156224,36235.62703252,45837.24258464381,93.75811758914251,85.31527714802257,62.5428728903611
1492646400,1224.16916857,1260.41048287,1223.75520186,1251.22239158,49408.42881595,44367.93653149031,91.66756072785242,92.36778725576782,66.16300971656325
1492732800,1251.59165318,1269.52728769,1251.59165318,1264.49441702,34356.51938661,43628.44274585131,95.7843616335375,93.73667998351084,67.78529642788399
1492819200,1264.53349803,1267.72842948,1230.87659711,1261.36736122,35393.99028717,42760.62499083331,93.16507390116506,93.53899875418504,66.970586339292
1492905600,1260.88612945,1268.43406161,1250.70513832,1267.25227005,34377.92016257,40576.29114209981,98.09439735760932,95.68127763077068,67.75601208992055
1492992000,1267.32685827,1268.76090792,1257.34245986,1264.99369323,33160.04051738,39156.04950105381,96.20256589197082,95.82067905024844,67.09655836355009
1493078400,1264.88002096,1290.58833798,1264.48402304,1287.04703718,39022.50450592,38307.26185634131,97.47854612720577,97.25850312559537,70.15137461839626
1493164800,1287.45028441,1324.68680538,1285.40765112,1305.59753815,54010.89156741,37085.726374016805,89.06342773606455,94.24817991841377,72.46697479254611
1493251200,1305.21133897,1356.76535317,1302.93446522,1348.11282821,56393.91809698,37269.477276665806,95.58304339833197,94.04167242053416,76.8916582539385
1493337600,1348.62698045,1362.53205581,1303.48725376,1341.95607985,70877.73744007,39466.04791726231,89.45771426042924,91.36806179827529,75.01169992583121
1493424000,1342.08208139,1361.44325428,1333.37795161,1348.55192246,33135.84985211,39158.08528846431,92.6361059768878,92.5589545452164,75.69723280063873
1493510400,1347.95595159,1369.90158371,1332.46606941,1366.36234058,35865.33693444,39301.1463045478,98.15062496475512,93.41481506735744,77.49279959821557
1493596800,1366.02286489,1452.24055722,1363.49093978,1426.62890919,92745.67467074,42421.993381729306,90.08150988973743,93.6227469437935,82.2671250816155
1493683200,1425.95197247,1492.93923015,1420.84180242,1468.00221876,67141.37233718,44094.2092841563,91.13306033750433,93.12173173066567,84.67110040889625
1493769600,1467.68675338,1526.31248875,1455.97957977,1521.81154102,73443.99086445,44971.2456583798,98.51236512058081,93.24231178260756,87.1172422596893
1493856000,1521.77918576,1628.67936994,1462.31752107,1540.58572832,130781.19524016,49462.0521283723,77.85494530535951,89.1667902544816,87.84599211238253
1493942400,1540.03136406,1610.59643955,1505.56381044,1525.7863333,105715.60515397,53584.855211298294,74.13466077473245,83.50065706689097,83.82077941218205
1494028800,1525.80902397,1568.35772485,1525.14165924,1564.33532345,45611.02992936,55121.35972856829,82.97660498859379,78.32207035622862,85.663516015955
1494115200,1563.78085858,1582.89172478,1546.06254808,1577.66414479,49853.82345731,55770.9263592128,86.26174135530736,81.12433570621124,86.24679072080573
1494201600,1578.36274238,1663.97630597,1576.82970456,1662.85661429,94667.26450137,58609.9360376833,99.71972132432997,89.65268922274375,89.25566571349347
1494288000,1662.11288748,1768.76814728,1644.26063642,1719.75283539,113900.11147743,62493.1602599288,89.85947087538258,91.94697785167334,90.71643542232214
1494374400,1719.81750384,1783.88685395,1695.43563971,1775.39865779,81770.39813163,64111.258725712796,98.23512755962939,95.93810658644735,91.87930092249712
1494460800,1774.70656824,1868.46229693,1753.08688143,1826.89854475,103939.15914218,67590.39071349129,92.64325872753751,93.57928572084985,92.78060977055524
1494547200,1827.1008477,1830.00669091,1657.42716589,1695.09969629,107736.83132411,71207.53276533828,67.65600358007535,86.17812995574745,71.04760853977662
1494633600,1692.55352251,1778.35286698,1610.4091,1778.29611225,70976.03910347,73037.4387123833,83.17783222147108,81.15903150969467,75.0245838962162
1494720000,1778.36947384,1812.85350584,1756.50243049,1790.45755348,38788.10030093,73318.8417015608,84.55263999719708,78.4621585995812,75.55321810882415
1494806400,1790.16589493,1792.02286845,1686.53578096,1730.26538699,77479.40781036,75241.6868667828,69.12632204401609,78.95226475422812,67.89353870542953
1494892800,1729.87901027,1764.03606848,1688.38235269,1751.4288645,65747.11366162,75828.4979714933,71.6270700416756,75.10201069429628,69.08046122916278
1494979200,1751.24279366,1840.41033297,1730.02927023,1818.25132398,82789.88033459,77148.2960833738,87.63717375320667,76.13018861296615,72.53316032714764
1495065600,1818.94120034,1899.30324701,1810.47513677,1896.97439602,66012.4263094,76905.0305268403,99.4085299125007,86.22425790246102,75.94160766129511
1495152000,1896.90012332,1970.91100466,1896.79825662,1966.18058196,86129.64290294,79554.72017938181,98.93881830399464,95.32817398990069,78.47091202368463
1495238400,1966.08085649,2049.04522627,1963.10980852,2044.44227784,70679.83958278,81295.4453117988,99.08486939419785,99.14407253689774,80.91449538746596
1495324800,2042.80353838,2089.80262422,1996.95489261,2044.13522594,63402.71166422,79828.2971614728,91.09750309816192,96.3737302654515,80.87571011451521
1495411200,2044.81684108,2247.84702354,2012.04816255,2112.1242961,156159.55651654,84279.2063704408,78.70808710497384,89.63015319911123,82.83742126499854
1495497600,2111.17022448,2267.79168609,2110.29669799,2265.45366698,97559.40637376,85484.97714590629,99.64434422823608,89.8166448104573,86.26034047551846
1495584000,2265.86458959,2481.53342966,2265.86458959,2427.95502232,132892.87820636,85590.56129421628,93.8495108544481,90.73398072921937,88.80798441037362
1495670400,2428.3473028,2745.857405,2253.37798239,2309.26082902,206878.31423948,90648.6967484918,61.5485289768432,85.01412801984247,77.50371616500433
1495756800,2315.49717436,2597.64087202,2050.46206475,2233.53774206,170364.29791095,96886.3601475713,54.87952549808066,70.09252177645733,71.27087509567208
1495843200,2232.83114889,2309.92785137,1884.16456313,2061.73747829,162709.75161684,102529.1565555478,35.41905393180498,50.61570280224297,59.566554577485846
1495929600,2063.02316729,2288.79698796,2063.02316729,2172.50727162,94233.82779905,102507.48472043179,45.87572646790885,45.391435299264856,63.70522142963946
1496016000,2173.33766847,2329.0079242,2101.65762422,2271.9314755,80173.75807562,100821.16705034129,55.18325198644325,45.49267746205238,66.97294306647424
1496102400,2273.02586445,2312.87215445,2140.73542132,2177.71768075,101441.59336421,101804.72681197031,44.071274972253434,48.37675114220187,61.337429111208344
1496188800,2178.87121435,2322.73184075,2139.96957507,2297.69357549,102819.17294788,101748.72750225531,52.08762826367779,50.447385074124846,65.33742175453533
1496275200,2300.35388208,2456.09039256,2300.27148974,2410.04758736,97460.40495953,101234.9061840263,61.02905799806301,52.39598707799809,68.61238240779662
1496361600,2409.79549018,2488.06472711,2379.70142923,2488.06472711,64405.9764419,100906.4030509478,70.08299647348213,61.066560911741,70.6836724267699
1496448000,2488.23287347,2574.6968136,2439.45312316,2541.06498597,53924.268778,101663.21147480131,76.23371007868994,69.11525485007837,72.03384110957256
1496534400,2540.44657877,2560.53979073,2480.69737372,2529.70013794,50758.82505011,100327.18233678881,74.91481226757004,73.74383960658072,71.2758032265196
1496620800,2530.1658785,2699.3219785,2529.93359835,2699.3219785,67163.17474499,100397.9853909573,94.59953428428031,81.91601887684679,75.43143411082016
1496707200,2699.89300297,2935.48350444,2696.3680547,2882.28574055,148814.20679882,103699.2017141688,94.93990245969383,88.15141633718143,78.96629860196072
1496793600,2882.71728279,2892.16781105,2627.84406729,2689.20935373,91640.65625672,104980.6132115348,76.57474425381045,88.70472699926155,67.86908990787549
1496880000,2687.19552954,2811.25212314,2621.70769881,2807.76671324,71764.12996577,104262.3375646763,87.85175590569519,86.45546753973319,70.60112758206104
1496966400,2808.68392415,2862.35599547,2791.79376722,2821.60066129,48738.6629383,103165.27873245231,89.16762186286724,84.53137400745766,70.91192750787789
1497052800,2822.49398845,2919.11898301,2812.06273643,2891.54382475,68390.85678843,103414.6859886628,94.96370461566947,90.66102746141065,72.4951547457236
1497139200,2891.24000174,2979.04860483,2863.83232219,2973.9251548,63286.42014122,98771.0291698968,99.41605850262586,94.51579499372087,74.271437283457
1497225600,2973.9551378,2984.90369366,2470.20077636,2646.32285645,169723.32567898,102379.2251351578,59.928137619177555,84.76930024582433,58.18044858351355
1497312000,2644.41024329,2768.71549412,2634.31230091,2714.59365819,91744.80830419,100321.82164004931,68.00815240825108,75.78411617668486,60.119520937577306
1497398400,2715.21660758,2797.57679324,2356.35567074,2464.77999985,133209.51146086,96638.3815011183,24.02874261071465,50.65501087938113,50.83167640870438
1497484800,2463.59722403,2515.58161379,2124.33243257,2428.70551436,198776.60789677,98058.99700040932,35.3687248868247,42.46853996859684,49.63908455313389
1497571200,2428.19242455,2526.4430232,2328.8189848,2494.09121704,87326.15360103,94289.81709961881,42.966666583969285,34.12137802716958,51.8444039730927
1497657600,2493.57400287,2675.71662227,2435.11446062,2640.89325173,66087.73028861,92882.51222409683,60.02533927355693,46.120243581450346,56.45493349360003
1497744000,2640.10563045,2664.33848343,2475.84031589,2527.16088045,63624.45573528,92055.04710707982,46.80942370417731,49.93380985390121,52.27887137368663
1497830400,2528.70544482,2600.54796266,2505.31913434,2599.88573132,59939.76480856,89979.95567929732,55.260188232135945,54.031650403290094,54.59190406068347
1497916800,2599.93360778,2789.53690543,2597.2571987,2740.40010353,85611.66776988,89119.58042039731,71.58822270914416,57.88594488181917,58.75194086973291
1498003200,2738.87685254,2785.92895687,2612.71137445,2662.70666909,86880.48155909,88590.58425037531,62.560099420249635,63.13617012050995,55.712691881864565
1498089600,2662.79756364,2735.36587666,2604.65717197,2702.21047808,59003.1469398,88320.4427752703,67.15051636491549,67.09961283143646,56.93261347050426
1498176000,2702.22131032,2745.116212,2687.65047261,2701.9694159,39107.92285262,87579.6254790013,67.12250448595793,65.61104009037439,56.922309373583154
1498262400,2702.59399799,2715.31136841,2500.77227497,2553.59621702,58101.17515497,87946.74298424431,49.88125956080549,61.384760137226344,50.82501210622097
1498348800,2553.43647854,2618.39387278,2415.06287102,2493.64636055,61080.81337207,87642.62491559831,42.91497342268048,53.306245823148004,48.56159212397268
1498435200,2494.3162746,2538.71397686,2268.11740948,2403.63469538,119422.81185976,86173.05516864531,41.48601594405388,44.760749642513325,45.299638916019404
1498521600,2404.37319395,2551.3895793,2270.87427964,2551.3895793,116900.81120572,87436.06291609531,63.432710569606705,49.2778999787804,51.10557063905159
1498608000,2551.15937,2587.79870437,2453.2137544,2547.93856989,76655.870455,87680.64994055682,63.68059064587091,56.19977238651054,50.96949479343393
1498694400,2546.51840929,2578.82742119,2493.39185272,2519.41176441,46459.00355571,87566.6669714273,48.19427675448817,58.43585932332197,49.78933502233267
1498780800,2520.2707154,2544.49061981,2437.66083663,2448.83128619,48299.74217039,86562.11124052531,34.65805903186425,48.84430881074115,46.896102319025324
1498867200,2449.7720516,2490.66938071,2373.8459315,2403.44836173,46853.02174353,85740.4413206408,25.954332989301477,36.268889591884665,45.082076291030816
1498953600,2405.34162099,2516.23851214,2364.19098761,2496.63022495,45610.21085309,79534.78557934631,43.82513834732267,34.8125101228295,49.40922382988387
1499040000,2496.94235706,2584.40744067,2468.35347794,2543.21137572,56282.86966708,77761.68864749081,52.758665216150526,40.84604551759159,51.467864288587265
1499126400,2543.98610939,2633.40927246,2543.98610939,2599.12301753,52024.91853126,73702.45900101081,63.923952588237036,53.502585383903444,53.893088568861735
1499212800,2598.56611363,2626.09771152,2532.94539356,2610.94717869,63930.49243622,66960.1532279833,71.87224944775947,62.85162241738238,54.411920361943736
1499299200,2610.35574231,2613.99431956,2574.86197742,2601.82906581,41087.40406159,64648.21575101131,69.9606905860121,68.58563087400292,53.90814807834726
1499385600,2601.92839309,2605.8025662,2468.2640284,2496.04229479,62088.56886502,64448.257679831804,50.967791661442746,64.26691056507148,48.318727555256544
1499472000,2495.94931601,2552.08131718,2465.34256637,2550.40925195,35144.17483767,63024.243634951315,77.27843707415286,66.06897310720261,51.123519474540615
1499558400,2550.77127858,2561.89071195,2497.28365934,2500.13775599,28386.0977854,61446.56028379331,63.51642892267313,63.92088588608962,48.50231223804107
1499644800,2500.50756098,2513.81937932,2260.0841861,2329.57079779,95680.69022806,61950.01140670232,18.61289643498369,53.135920810603274,40.84943944661717
1499731200,2328.33192279,2395.05089327,2242.25739225,2302.94623679,101573.13572504,62684.64411499981,15.515416801120226,32.54824738625906,39.79395606013732
1499817600,2302.71716826,2403.89407979,2239.31697404,2383.73557187,77544.77176856,63611.72535643781,36.645881791906376,23.591398342670143,44.48163868951241
1499904000,2382.70541278,2415.10064039,2313.06640507,2338.68662944,59275.96495009,64620.12746131131,25.2148178988512,25.792038830625984,42.49477141467555
1499990400,2338.88061249,2348.09652385,2146.33770453,2213.55338845,85611.90212787,65995.66380995631,13.799960487461696,25.220220059406472,37.486012781663845
1500076800,2214.07557928,2218.34153604,1970.92645955,1970.97663346,116113.66151265,68747.30621698531,0.007573616858016285,13.007450667723687,30.08343194827846
1500163200,1970.98942819,2042.45233994,1814.76420705,1914.06177552,140955.1610943,69823.92367871231,12.12950186418934,8.645678656169732,28.653696379421064
1500249600,1913.69951705,2225.14437326,1913.69951705,2225.14437326,130774.91324966,70517.62878090932,50.12919316926076,20.755422883436086,44.24961490964438
1500336000,2225.78555792,2391.97650124,2152.85097689,2306.9561333,144520.65116633,73910.86781647582,60.66456315908245,40.9744193975109,47.499920138569074
1500422400,2306.68112491,2398.61538951,2223.33858623,2260.9846595,109205.18130741,77048.17670406082,55.831286317357915,55.541680881900426,45.881212068682665
1500508800,2261.29028959,2927.57166539,2261.29028959,2863.81750891,229410.53277615,86103.71623434882,94.27087264717802,70.25557404120617,63.46405682538134
1500595200,2868.58894629,2875.72662141,2616.93624025,2667.15491943,143201.74332088,90921.15231321633,76.59822065279205,75.56679320577605,56.962200542786995
1500681600,2665.8975233,2867.4007685,2651.43784055,2832.56738619,82134.55828479,92747.36968480132,91.46264895261216,87.44391408419413,60.616891785346546
1500768000,2831.55916683,2851.15997492,2669.51440141,2755.20051053,78847.31126261,93875.59176457781,84.51024446608851,84.19037135716428,58.13046357017533
1500854400,2754.39257996,2799.36157144,2714.06533551,2765.57435601,56839.97841988,94116.34475900882,85.4424673229945,87.13845358056511,58.37700222210559
1500940800,2765.04052846,2780.31215144,2456.21225842,2564.38493031,140746.1434953,97957.12731196282,67.36302112660408,79.10524430522908,51.98397689616688
1501027200,2564.44565265,2608.2802103,2414.71084707,2530.59845182,92327.79284055,100519.14675091082,64.32687338722782,72.37745394560885,50.97440042039653
1501113600,2531.99263148,2687.06933592,2518.03153573,2666.35752194,75863.58294703,101207.8974550113,76.52656427737652,69.4054862637362,54.775054820475994
1501200000,2666.75046075,2810.48844873,2661.0129284,2785.9997435,102151.54671678,104558.2660489668,87.27794994282425,76.04379586914293,57.87447921423108
1501286400,2787.97172975,2791.86338955,2677.53195269,2707.77170834,61792.47746525,106228.58503295931,80.2481592477929,81.35089115599794,55.2101694590211
1501372800,2706.51175472,2755.57797278,2611.11798417,2747.06297127,66397.65534753,104764.4332889328,82.19610880764954,83.24073933275561,56.29838116478973
1501459200,2747.61689219,2895.58443916,2707.33804137,2865.04644533,71398.4274706,103255.69787621082,91.92932098133845,84.79119634559369,59.48180143450976
1501545600,2865.07388207,2918.09909557,2647.2776891,2735.38566735,93379.59609853,104047.43909270932,72.7098877165445,82.27843916851089,54.76075766065632
1501632000,2735.52053335,2758.00967255,2652.18421891,2701.82515592,60497.13570534,104108.49763047181,66.11844219734527,76.91921696507613,53.57546793989517
1501718400,2702.11685859,2806.17905069,2701.29353866,2793.65832023,52353.18043655,102445.56154590582,75.27936424602488,71.36923138663828,56.35905541616628
1501804800,2794.0276056,2873.73116464,2769.15164555,2855.4662703,51827.01055559,99231.22899805281,87.55774981703807,76.31851875346946,58.17668453221589
1501891200,2854.8620318,3325.61185877,2853.25408171,3253.42954645,124503.79375871,98408.66063127332,92.07572377318068,84.9709459454146,67.54859237476506
1501977600,3253.4466916,3285.66146891,3152.57460226,3226.1137573,46709.93235283,94205.41158643182,89.07695784810822,89.57014381277573,66.44794913464816
1502064000,3225.7429225,3416.64369931,3192.05760261,3392.04280918,70921.89908913,90525.47398257181,97.54465680259906,92.89911280796271,69.67982945681806
1502150400,3393.28752126,3485.71931249,3346.10564929,3421.48045084,90087.01563535,89569.56569896881,94.00202111149433,93.54121192073393,70.22774447273648
1502236800,3421.76831246,3427.88803627,3245.5401876,3348.05811375,77476.89957672,81972.88403899732,85.77421333139955,92.44029708183105,66.97675517605734
1502323200,3348.11446285,3450.03751469,3320.27513939,3421.47507411,56053.84701957,77615.48922393183,92.65445451547563,90.81022965278991,68.54477825052169
1502409600,3421.1309988,3707.2542969,3408.1541149,3650.3649566,77560.83093756,77386.80285657031,94.81001225492534,91.07956003393359,72.86990551765864
1502496000,3651.5394773,3959.01444974,3608.03669067,3869.94816933,96661.10926508,78277.49275669383,93.39220165012186,93.61888947350769,76.24454045416186
1502582400,3869.5935582,4177.97180546,3842.05169708,4059.00627722,121437.52106433,81507.36988891632,92.22800120752402,93.47673837085715,78.70103014815669
1502668800,4062.59471763,4327.15461482,3980.76686087,4324.02347025,103490.18156677,79644.57179248982,99.81360869227623,95.1446038499741,81.5769482149974
1502755200,4322.02738911,4423.78854741,3820.78220276,4155.48349184,173289.23824103,83692.6440625138,84.85524949032094,92.29895313004046,74.67158033152563
1502841600,4159.39064545,4391.99967265,3934.92051937,4383.05323929,91633.85062223,84481.1574462738,97.63509862652309,94.10131893637349,77.44751958148063
1502928000,4379.74803668,4477.97279901,4192.80418236,4272.75653745,102845.17555598,84515.83888823382,87.99077006130918,90.16037272605114,73.25685578040704
1503014400,4274.78413802,4357.7567733,3975.04205428,4107.31751289,115133.32077724,87182.88105383332,77.18649498074569,87.60412122285938,67.36852168797182
1503100800,4105.77352945,4185.59900029,3966.5223539,4144.17511329,85613.701776,88143.6833752568,74.81529048866196,79.997518510239,67.98591098508544
1503187200,4145.58730311,4172.34046625,4043.62170131,4059.89773556,56910.70673232,87419.2973383428,67.48813105091011,73.16330550677266,64.95946167213421
1503273600,4061.39196743,4090.04545087,3962.88596215,3999.3614149,74697.28654147,86485.1818604898,61.16530999918682,67.82291051291969,62.797025742235455
1503360000,3998.34658639,4143.80595806,3606.1940414,4089.91148837,144298.87632204,90675.26889132481,68.51257366550635,65.72200490520116,64.69046053712475
1503446400,4092.00672905,4254.7301752,4065.24703847,4143.11327178,75111.37174244,91813.17845661931,71.07539050049445,66.9177580550626,65.79205500027682
1503532800,4146.2433827,4357.50606726,4107.91979881,4318.84436364,61594.83629669,92301.5697436743,85.12566309286495,74.90454241962199,69.20916003079576
1503619200,4319.40724555,4456.86036366,4291.17418297,4358.82719605,67107.51676679,89431.75589407832,86.33304586514123,80.84469981950029,69.94479219564913
1503705600,4358.66206491,4373.90407269,4257.47091824,4342.21831713,32119.8623189,88702.25239238181,84.42787453869907,85.29552783223515,69.20513760682904
1503792000,4342.51525562,4392.93712092,4313.96293597,4335.88749578,31235.90655665,86717.95276575781,83.70167866678354,84.82086635687469,68.90602467502586
1503878400,4334.87314421,4396.74228195,4189.17954611,4383.60224887,58605.96774697,85143.90037133881,89.17494268858776,85.76816529802353,69.95986787491204
1503964800,4383.78040003,4635.18472034,4344.78633315,4584.94947859,82883.58170238,85414.23447762181,95.11800808518989,89.3315431468538,73.96914312811663
1504051200,4582.81496803,4633.53930938,4491.40605252,4573.79498582,53779.61763874,85300.5230085803,94.0339853628956,92.77564537889117,73.38481193388952
1504137600,4573.65047525,4761.38610614,4572.7559342,4733.94163694,57075.91215053,84276.2770692288,97.6242505434646,95.59208133051679,76.28177754709046
1504224000,4732.9069234,4923.53570171,4690.90710121,4923.53570171,80383.13872412,83462.37854218081,100,97.21941196878682,79.17212657787056
1504310400,4924.19302947,4971.38077723,4489.90422347,4601.43113526,119422.36040057,83361.62050899283,72.90116932281211,90.17513995542566,64.7381698920052
1504396800,4601.71034497,4722.70079409,4433.70513533,4614.3088418,77616.56250014,82067.93955566132,73.84446200226894,82.2485437750271,65.01280028418279
1504483200,4614.95806114,4620.56831964,4118.50800425,4300.57450261,141413.68485451,80474.16188633532,50.86340520206081,65.86967884238071,53.982128370666715
1504569600,4300.68594101,4494.84505361,4051.84734798,4414.81719148,125735.58302151,82179.24850629932,39.473262412661725,54.727043205663925,56.85294402927354
1504656000,4414.90718285,4649.4193031,4411.06461577,4611.70021156,92412.80118005,81657.62978750282,60.88444919687514,50.40703893719931,61.33023057723142
1504742400,4610.96346802,4676.06411236,4489.22614954,4621.88694843,53824.40196848,78592.18384706482,61.99226502455082,54.11665887802931,61.5525323730627
1504828800,4622.00855951,4680.36671824,4142.38638476,4336.21834663,135890.97159742,81106.04733813583,30.925574819171302,51.26742968019917,52.44702141109867
1504915200,4335.65912084,4405.80839905,4182.35434498,4324.90884288,62794.01247102,81400.21262507084,29.695657190268452,40.87116567799695,52.11831025310619
1505001600,4324.23610843,4332.02997782,4063.13869677,4245.04711448,85735.57568227,81952.12708211083,21.01062999499432,27.210620668144774,49.7472502860951
1505088000,4244.62190697,4368.4733769,4126.27251143,4209.78690553,69211.57171961,78197.76185198933,17.176053912343377,22.62744703253547,48.69393605468736
1505174400,4209.90785725,4376.4068787,4085.53559791,4160.96057316,84116.02132221,78647.99433097783,11.86615099670673,16.684278301348233,47.203487924223055
1505260800,4160.50110926,4169.56226345,3742.18601373,3854.91418188,161581.76911632,83647.34097195933,9.1708955730513,12.73770016070056,39.12061883772996
1505347200,3854.55395912,3917.78656333,3217.65804506,3242.99250515,261216.92493063,93352.81138015134,1.4446103494736566,7.493885639743986,28.58211292390955
1505433600,3242.56900388,3826.70005656,2977.0069229,3719.62257493,371592.60644551,110326.44858648183,37.23552885622231,15.95034492624918,41.745634434684646
1505520000,3716.79755768,3895.19354316,3572.336954,3697.40688864,131956.53083512,115362.47980040533,41.267256397533174,26.649131867743137,41.36295106798015
1505606400,3697.78161716,3798.71921116,3484.83118442,3691.77072083,72213.4118878,116042.85200744684,41.961997687477925,40.15492764707789,41.25961247845341
1505692800,3691.00268197,4120.85558813,3691.00268197,4100.46821639,119072.91733736,117852.31878919582,65.95560706337737,49.728287049462914,50.848912177757654
1505779200,4101.98080461,4119.02195383,3852.47145493,3902.34253904,98868.6218556,120106.76900003881,54.32414330028833,54.080582683714624,46.855584774399766
1505865600,3901.10108849,4041.53026109,3839.15966579,3870.71873505,70445.70954814,120775.2588699193,52.46758873815087,57.582446367272276,46.231491949660686
1505952000,3868.62933048,3901.74325173,3576.48927833,3613.2211696,113977.58568069,122454.98121774782,37.350549686597944,48.047427241679145,41.3965060133264
1506038400,3611.48839121,3754.13823661,3512.39236268,3613.62351728,94613.94929749,121214.56066259381,44.55598660881886,44.791375011189324,41.40681740899517
1506124800,3613.05151402,3811.45819892,3572.8712859,3783.57044455,51810.90112236,119924.2775937048,57.63638324462496,46.51430651334735,45.74890841696088
